X,Y,OBJECTID,GlobalID,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
-8747472.74260391,4279008.48738164,710039,7ac7958f-1bba-4f84-ac36-40bee5000634,P22063636,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,Northeast,2022/11/26 08:10:00+00,2022,11,26,3,Saturday,35.842771525,-78.579884621,RPD,2023/01/28 03:26:02.693+00
-8746288.26637511,4277419.97892862,710040,63968218-bbf1-457b-8c34-8069a764c495,P22063637,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4100 BLOCK BUFFALOE RD,RALEIGH,RALEIGH,Northeast,2022/11/26 08:25:00+00,2022,11,26,3,Saturday,35.831203186,-78.56924429,RPD,2023/04/27 11:00:16.840+00
-8751473.1063554,4265842.40683,710126,d62c4b4c-f938-4627-87bc-dd22308f8531,P22063700,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2400 BLOCK EVERS DR,RALEIGH,RALEIGH,Southeast,2022/11/26 18:26:00+00,2022,11,26,13,Saturday,35.7468383940001,-78.6158205,RPD,2023/02/28 22:51:57.787+00
-8751069.31950415,4278170.508473,710128,a51eab1f-9c02-456e-9767-b29d377467fe,P22063710,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1700 BLOCK NEW HOPE CHURCH RD,RALEIGH,RALEIGH,North,2022/11/26 19:20:00+00,2022,11,26,14,Saturday,35.83666914,-78.612193221,RPD,2023/01/28 03:28:58.260+00
-8748366.7816058,4271478.2150407,710130,8c9daae6-a9fd-4da8-bd9f-5d04374d77bb,P22063714,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/26 19:47:00+00,2022,11,26,14,Saturday,35.7879172400001,-78.5879159099999,RPD,2023/01/28 03:29:15.430+00
-8748372.69890465,4278576.99534468,710133,3ebf792a-b678-4307-863f-bf30da9eb24a,P22063719,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,3000 BLOCK OLDHAM CT,RALEIGH,RALEIGH,Northeast,2022/11/26 20:46:00+00,2022,11,26,15,Saturday,35.8396293440001,-78.587969066,RPD,2023/01/28 03:29:34.580+00
-8745824.17419348,4282864.13715763,710136,7a507399-ea95-47ec-8d33-83f2774d1175,P22063726,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK TOWN DR,RALEIGH,RALEIGH,Northeast,2022/11/26 21:50:00+00,2022,11,26,16,Saturday,35.8708433410001,-78.565075279,RPD,2023/04/27 11:00:36.233+00
-8756418.77329276,4272754.3892971,710143,9334c7ae-60e3-4db8-88c0-05c7ba22ff87,P22063738,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,1000 BLOCK OBERLIN RD,RALEIGH,RALEIGH,Southwest,2022/11/26 20:38:00+00,2022,11,26,15,Saturday,35.797216201,-78.660248182,RPD,2023/01/28 03:30:53.657+00
-8745505.54118672,4272942.49287664,710155,17555a5a-a01a-46de-93b9-ab269733429d,P22063770,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/26 21:45:00+00,2022,11,26,16,Saturday,35.798586743,-78.5622129499999,RPD,2023/01/28 03:32:51.720+00
-8745505.54118672,4272942.49287664,710156,6591af36-8e18-4123-81e6-d0cadda89bb5,P22063771,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Southeast,2022/11/27 02:31:00+00,2022,11,26,21,Saturday,35.798586743,-78.5622129499999,RPD,2023/01/28 03:33:00.567+00
-8747368.77554284,4279238.65039198,710158,2d19faa6-21b8-4a1f-844f-c7c38143907b,P22063774,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3100 BLOCK CALVARY DR,RALEIGH,RALEIGH,Northeast,2022/11/27 01:27:00+00,2022,11,26,20,Saturday,35.844447551,-78.5789506689999,RPD,2023/01/28 03:33:08.687+00
-8745824.17419348,4282864.13715763,710166,01dee46c-11e6-487f-a151-ab343aae25df,P22063792,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK TOWN DR,RALEIGH,RALEIGH,Northeast,2022/11/27 03:54:00+00,2022,11,26,22,Saturday,35.8708433410001,-78.565075279,RPD,2023/04/27 11:00:57.437+00
-8750770.58596956,4266184.69355228,710172,37ac4bfb-4c3b-4de8-ac1d-38f574ac083c,P22063796,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2300 BLOCK FOX RIDGE MANOR RD,RALEIGH,RALEIGH,Southeast,2022/11/27 04:20:00+00,2022,11,26,23,Saturday,35.749333893,-78.609509652,RPD,2023/04/27 11:01:02.973+00
-8769468.70510093,4288190.97259934,710207,e5013615-9967-4acd-99a1-7fb396c6eb50,P22063518,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,10000 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/11/25 16:39:00+00,2022,11,25,11,Friday,35.9096100570001,-78.777477714,RPD,2023/04/27 10:59:32.493+00
-8762469.30009118,4281561.19066872,710210,af097d09-899c-4f22-8eaa-cdf067b4dbfd,P22063720,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,6100 BLOCK BARROWOOD DR,RALEIGH,RALEIGH,Northwest,2022/11/26 19:21:00+00,2022,11,26,14,Saturday,35.8613580950001,-78.714600989,RPD,2023/01/28 03:29:41.717+00
-8753890.06456414,4282045.47602925,710224,c198194f-ccb4-4dc5-b949-37026c8105f9,P22063826,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,6100 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2022/11/27 13:58:00+00,2022,11,27,8,Sunday,35.8648837490001,-78.6375324049999,RPD,2023/01/28 03:36:44.683+00
-8748366.7816058,4271478.2150407,710230,82af8a6d-3229-4b03-a239-f93ac2ed32a0,P22063840,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/27 16:06:00+00,2022,11,27,11,Sunday,35.7879172400001,-78.5879159099999,RPD,2023/01/28 03:37:20.557+00
-8755141.17096283,4271524.0148027,710237,aa0f96f4-53b9-491a-945e-624b3445a526,P22063851,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,600 BLOCK N BOYLAN AVE,RALEIGH,RALEIGH,Downtown,2022/11/27 17:32:00+00,2022,11,27,12,Sunday,35.7882509830001,-78.648771285,RPD,2023/01/28 03:38:13.400+00
-8748375.74794551,4271457.79861576,710238,518fbf9a-d237-4c73-8ab3-9b8999e1a89e,P22063854,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3000 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/27 18:02:00+00,2022,11,27,13,Sunday,35.7877684650001,-78.587996456,RPD,2023/01/28 03:38:22.400+00
-8746136.34354533,4281957.81745999,710242,180aaef0-4377-460b-8afd-bd932f09e1f5,P22063868,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,5900 BLOCK POYNER ANCHOR LN,RALEIGH,RALEIGH,Northeast,2022/11/27 19:13:00+00,2022,11,27,14,Sunday,35.864245596,-78.5678795439999,RPD,2023/01/28 03:38:39.540+00
-8746691.13818015,4282500.92986168,710247,47ace9f8-7959-4762-8285-aaf6d4e12d67,P22063883,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7700 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/27 19:36:00+00,2022,11,27,14,Sunday,35.868199363,-78.572863349,RPD,2023/01/28 03:39:14.547+00
-8746542.35010722,4282121.87993003,710250,3e0d1539-5595-4ae5-aef4-d3487fb0656e,P22063887,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,5900 BLOCK TRIANGLE TOWN BLVD,RALEIGH,RALEIGH,Northeast,2022/11/27 20:30:00+00,2022,11,27,15,Sunday,35.8654399640001,-78.571526763,RPD,2023/01/28 03:39:32.270+00
-8773531.64977584,4287255.8637323,710252,bbeaceee-cd93-442a-a025-eec3ff06ddf2,P22063897,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,10900 BLOCK WORLD TRADE BLVD,RALEIGH,RALEIGH,Northwest,2022/11/27 21:20:00+00,2022,11,27,16,Sunday,35.9028060580001,-78.813975767,RPD,2023/01/28 03:39:58.800+00
-8745827.76157539,4282859.85604077,710253,68386e82-d348-48b1-a140-7748992a8cdf,P22063898,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,8000 BLOCK TOWN DR,RALEIGH,RALEIGH,Northeast,2022/11/27 21:29:00+00,2022,11,27,16,Sunday,35.8708121770001,-78.565107505,RPD,2023/10/05 23:56:07.333+00
-8758233.5106448,4278578.48581328,710258,9ae4e55b-f31d-49de-a380-14b59ec60269,P22063908,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/11/27 22:08:00+00,2022,11,27,17,Sunday,35.839640198,-78.676550245,RPD,2023/03/20 19:39:58.567+00
-8760306.86053979,4265765.70134351,710261,8c17641f-90b8-4c65-a39f-3bfd8f467391,P22063912,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3400 BLOCK TRYON RD,WAKE COUNTY,RALEIGH,Southwest,2022/11/27 22:25:00+00,2022,11,27,17,Sunday,35.746279149,-78.695175464,RPD,2023/01/28 03:41:09.120+00
-8746691.13818015,4282500.92986168,710262,fc43290d-1a80-4ac8-bb12-664364908217,P22063913,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7700 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/27 22:31:00+00,2022,11,27,17,Sunday,35.868199363,-78.572863349,RPD,2023/01/28 03:41:17.460+00
-8754975.25727681,4270779.77778128,710265,9ea18025-e7ee-4fa3-9fbe-3b11c07890b7,P22063923,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,500 BLOCK W JONES ST,RALEIGH,RALEIGH,Downtown,2022/11/27 23:58:00+00,2022,11,27,18,Sunday,35.7828275520001,-78.6472808569999,RPD,2023/01/28 03:41:43.240+00
-8770648.23918961,4287658.70045543,710283,32f6261d-0bc3-4fa3-87d8-d7196c90ea07,P22063954,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,8600 BLOCK BRITTDALE LN,RALEIGH,RALEIGH,Northwest,2022/11/28 02:01:00+00,2022,11,27,21,Sunday,35.905737233,-78.788073649,RPD,2023/04/27 11:01:56.737+00
-8750647.66921422,4282186.94994032,710332,96719a6f-b8db-4453-9ee2-dcb5445bc0e7,P22063977,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,6000 BLOCK SENTINEL DR,RALEIGH,RALEIGH,North,2022/11/28 10:21:00+00,2022,11,28,5,Monday,35.865913666,-78.608405472,RPD,2023/01/28 03:44:29.487+00
-8750801.69542578,4265139.00186047,710335,dfeaeb0f-56b6-454b-9eeb-83b186b96fd9,P22063983,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2800 BLOCK MIDWAY PARK CT,RALEIGH,RALEIGH,Southeast,2022/11/25 21:12:00+00,2022,11,25,16,Friday,35.7417098560001,-78.609789113,RPD,2023/01/28 03:44:55.060+00
-8753380.57863188,4268436.56536138,710346,8c99a896-882d-4fef-acd7-8983bc50bb35,P22064016,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK BRAGG ST,RALEIGH,RALEIGH,Downtown,2022/11/28 14:27:00+00,2022,11,28,9,Monday,35.7657495930001,-78.632955615,RPD,2023/01/28 03:46:58.393+00
-8745505.13910072,4272941.85878735,710348,b46991f1-f2bf-479c-a6c9-7018ba0d3566,P22064022,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Southeast,2022/11/28 15:36:00+00,2022,11,28,10,Monday,0,0,RPD,2024/07/17 14:58:33.600+00
-8750215.4180805,4265950.9634782,710349,fb4f9c0f-563e-458c-9af6-d19d993c0218,P22064023,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2600 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2022/11/28 15:46:00+00,2022,11,28,10,Monday,35.747629853,-78.604522494,RPD,2023/01/28 03:48:12.613+00
-8758233.5106448,4278578.48581328,710356,fc27521d-d87c-4806-be49-c57cb8b9cb18,P22064041,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AV,RALEIGH,RALEIGH,Northwest,2022/11/28 17:13:00+00,2022,11,28,12,Monday,35.839640198,-78.676550245,RPD,2023/01/28 03:48:22.350+00
-8740008.17062284,4285372.71585191,710361,1c6e68f2-70d0-4833-8f87-9ad5265e6cdb,P22064050,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8100 BLOCK CALIBER WOODS DR,RALEIGH,RALEIGH,North,2022/11/28 17:39:00+00,2022,11,28,12,Monday,35.889102203,-78.51282923,RPD,2023/04/28 21:39:32.640+00
-8745954.87618873,4272991.31882369,710367,1cfac729-b66d-4c6e-a5aa-510c76edd59b,P22064071,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/28 19:16:00+00,2022,11,28,14,Monday,35.7989424900001,-78.5662493949999,RPD,2023/04/27 11:03:33.127+00
-8754630.01902307,4271579.87437908,710368,0ab8e111-fbb6-4b07-a520-8eb7f84aebf8,P22064073,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK W PEACE ST,RALEIGH,RALEIGH,Downtown,2022/11/28 18:16:00+00,2022,11,28,13,Monday,35.7886580300001,-78.644179529,RPD,2023/01/28 03:50:03.500+00
-8751479.34080347,4280934.71702061,710369,ed236de9-ca71-411a-9c2b-69411e0e3dc3,P22064077,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5500 BLOCK FALLS OF NEUSE RD,RALEIGH,RALEIGH,North,2022/11/28 18:48:00+00,2022,11,28,13,Monday,35.8567970610001,-78.615876505,RPD,2023/01/28 03:50:08.489+00
-8764200.74775494,4266512.21485911,710374,c3115e26-143d-4204-b5f3-63f78b98f86d,P22064105,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2300 BLOCK BRYARTON WOODS DR,RALEIGH,RALEIGH,Southwest,2022/11/28 23:48:00+00,2022,11,28,18,Monday,35.7517216690001,-78.730154848,RPD,2023/01/28 03:50:38.230+00
-8745505.10102946,4272941.8302396,710376,4d750ba7-6cb7-4bc5-9b1c-7f35e44d56b4,P22064106,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/28 22:00:00+00,2022,11,28,17,Monday,0,0,RPD,2025/03/18 14:28:26.860+00
-8745628.59954045,4292566.04825235,710377,c45e7c74-ca80-4298-b1ec-9d074c8ee31c,P22064107,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,12700 BLOCK SPRUCE TREE WAY,RALEIGH,RALEIGH,North,2022/11/28 23:53:00+00,2022,11,28,18,Monday,35.9414360220001,-78.5633184019999,RPD,2023/01/28 03:50:55.333+00
-8745505.54118672,4272942.49287664,710383,98f3c857-523d-4628-8e81-ffdb6119eaa5,P22064124,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/29 00:04:00+00,2022,11,28,19,Monday,35.798586743,-78.5622129499999,RPD,2023/01/28 03:51:42.227+00
-8748386.94880135,4279767.41522094,710385,638db060-6a09-46c3-9274-95ae2c4d0744,P22064131,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4600 BLOCK MILLBROOK GREEN DR,RALEIGH,RALEIGH,Northeast,2022/11/29 00:41:00+00,2022,11,28,19,Monday,35.848297834,-78.588097075,RPD,2023/01/28 03:51:50.447+00
-8752589.15761014,4275934.22872055,710395,84b7491b-0e07-4a72-9c96-cd27f5c81830,P22064153,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,400 BLOCK E SIX FORKS RD,RALEIGH,RALEIGH,Southwest,2022/11/29 01:47:00+00,2022,11,28,20,Monday,35.8203816590001,-78.6258461589999,RPD,2023/01/28 03:53:17.630+00
-8745185.5605462,4285941.07745061,710408,612e3359-7fdd-4729-93c2-7b8f150945e6,P22064168,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8400 BLOCK CAPITAL BLVD,RALEIGH,RALEIGH,North,2022/11/29 04:58:00+00,2022,11,28,23,Monday,35.8932384770001,-78.559338515,RPD,2023/01/28 03:53:51.937+00
-8748386.94880135,4279767.41522094,710410,cc9522be-0750-4183-ab35-8faadf13f87a,P22064180,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4600 BLOCK MILLBROOK GREEN DR,RALEIGH,RALEIGH,Northeast,2022/11/29 05:37:00+00,2022,11,29,0,Tuesday,35.848297834,-78.588097075,RPD,2023/01/28 03:54:26.550+00
-8746252.59972158,4282385.47190628,710460,325c3255-9661-40a1-ad0d-bd7b884fad79,P22063488,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7900 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/25 13:21:00+00,2022,11,25,8,Friday,35.867358865,-78.5689238909999,RPD,2023/04/28 21:39:07.390+00
-8758233.5106448,4278578.48581328,710470,99b42f60-aa3c-4ee1-97e2-09ab4ac5f6f3,P22063760,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2022/11/27 00:26:00+00,2022,11,26,19,Saturday,35.839640198,-78.676550245,RPD,2023/01/28 03:32:24.357+00
-8746326.4298135,4293668.50648832,710476,a3b3a315-e404-4ddc-b995-402e276f3e16,P22064053,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,2200 BLOCK WAKEFIELD PINES DR,RALEIGH,RALEIGH,North,2022/11/28 19:07:00+00,2022,11,28,14,Monday,35.949453702,-78.569587118,RPD,2023/01/28 03:49:39.547+00
-8747931.79757858,4272742.46478731,710478,771eaf0f-259c-42a6-a26a-a5394bce1203,P22064136,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3500 BLOCK MAITLAND DR,RALEIGH,RALEIGH,Northeast,2022/11/29 01:23:00+00,2022,11,28,20,Monday,35.797129317,-78.584008382,RPD,2023/04/28 21:39:41.113+00
-8751225.23870365,4266879.12129099,710490,76ba1633-7fcc-4f47-b7f3-5225679a2dcc,P22064205,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,1600 BLOCK CROSS LINK RD,RALEIGH,RALEIGH,Southeast,2022/11/29 13:50:00+00,2022,11,29,8,Tuesday,35.754396495,-78.613593867,RPD,2023/01/28 03:55:28.823+00
-8751107.90684716,4266796.63113011,710495,4b047bc1-534e-4493-915e-d8d6a13c76fc,P22064212,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2000 BLOCK ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2022/11/29 14:10:00+00,2022,11,29,9,Tuesday,35.7537951320001,-78.6125398569999,RPD,2023/01/28 03:55:56.407+00
-8756054.92141828,4271901.92153827,710496,3a99d47e-bd91-4f15-b629-1889aa9ccc3b,P22064217,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1900 BLOCK CAMERON ST,RALEIGH,RALEIGH,Southwest,2022/11/29 14:36:00+00,2022,11,29,9,Tuesday,35.791004737,-78.656979645,RPD,2023/01/28 03:56:04.423+00
-8756701.27622295,4278918.7258317,710504,81cafb53-8407-4746-808b-4d56e477e0cf,P22064228,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1800 BLOCK GENERATION DR,RALEIGH,RALEIGH,Northwest,2022/11/26 02:32:00+00,2022,11,25,21,Friday,35.84211788,-78.662785949,RPD,2023/01/28 03:57:47.793+00
-8747904.10607601,4279295.05749994,710516,5b20899a-9603-4c8c-95d8-aab95b852d94,P22064251,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,4700 BLOCK OLD PLANK RD,RALEIGH,RALEIGH,Northeast,2022/11/29 17:49:00+00,2022,11,29,12,Tuesday,35.844858297,-78.583759625,RPD,2023/01/28 03:58:13.827+00
-8758299.71913647,4270228.92001384,710530,f7c7e246-7201-43fc-b02a-722c114bc800,P22064289,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,2100 BLOCK AVENT FERRY RD,RALEIGH,RALEIGH,Southwest,2022/11/29 19:46:00+00,2022,11,29,14,Tuesday,35.778813083,-78.677145006,RPD,2023/01/28 04:00:48.167+00
-8762935.15345848,4271677.06800953,710532,76ef1163-96bd-40a9-8095-19c90b797f2a,P22064292,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5600 BLOCK CHAPEL HILL RD,RALEIGH,RALEIGH,Southwest,2022/11/29 19:47:00+00,2022,11,29,14,Tuesday,35.7893662720001,-78.718785821,RPD,2023/02/27 16:58:35.203+00
-8746827.2442914,4281846.81891879,710537,88dfb296-f1c1-416c-8687-0cd9895fab35,P22064312,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,3800 BLOCK SUMNER BLVD,RALEIGH,RALEIGH,Northeast,2022/11/29 21:32:00+00,2022,11,29,16,Tuesday,35.863437521,-78.574086011,RPD,2023/01/28 04:01:11.750+00
-8752250.35273241,4276329.39898024,710539,818a44f8-5078-4bec-b1e6-58771c161e91,P22064323,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,1000 BLOCK WAKE TOWNE DR,RALEIGH,RALEIGH,Southwest,2022/11/29 21:12:00+00,2022,11,29,16,Tuesday,35.8232600430001,-78.622802623,RPD,2023/01/28 04:02:17.977+00
-8746691.13818015,4282500.92986168,710543,01809e7d-e42d-40be-8b8f-bba21c3a2ef6,P22064338,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,7700 BLOCK OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/29 22:30:00+00,2022,11,29,17,Tuesday,35.868199363,-78.572863349,RPD,2023/01/28 04:02:31.200+00
-8751069.31950415,4278170.508473,710552,39720a19-ff6f-471d-afe1-6797eb128f8f,P22064365,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,1700 BLOCK NEW HOPE CHURCH RD,RALEIGH,RALEIGH,North,2022/11/30 01:42:00+00,2022,11,29,20,Tuesday,35.83666914,-78.612193221,RPD,2023/01/28 04:03:43.447+00
-8745505.54118672,4272942.49287664,710557,b3043414-0c02-4361-84e5-e86d2dd20656,P22064373,LARCENY,35C,Larceny/Shoplifting,CRIMES AGAINST PROPERTY,4400 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/30 02:06:00+00,2022,11,29,21,Tuesday,35.798586743,-78.5622129499999,RPD,2023/01/28 04:03:55.747+00
-8747348.76564173,4280727.0714544,710575,e7f79ca9-0de2-4fa2-935c-932ba51068d0,P22064394,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3600 BLOCK SPRING FOREST RD,RALEIGH,RALEIGH,Northeast,2022/11/30 06:59:00+00,2022,11,30,1,Wednesday,35.855285242,-78.578770917,RPD,2023/01/28 04:05:05.540+00
-8750229.50511678,4270351.97203948,710643,293c7deb-eeeb-4075-b7ab-5e58b5367b54,P22064405,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2100 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2022/11/30 11:31:00+00,2022,11,30,6,Wednesday,35.7797098630001,-78.60464904,RPD,2023/01/28 04:06:27.777+00
-8758699.85593292,4286526.48930495,710645,31bf547b-30b7-46d9-9dc1-c06fe0a46df2,P22064418,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,8100 BLOCK CREEDMOOR RD,RALEIGH,RALEIGH,Northwest,2022/11/29 04:13:00+00,2022,11,28,23,Monday,35.897498609,-78.6807394959999,RPD,2023/01/28 04:06:32.609+00
-8760098.44162128,4275617.81895666,710652,e195364f-f6cd-4705-ac8e-5b44372d526e,P22064438,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,2600 BLOCK VILLAGE CT,RALEIGH,RALEIGH,Southwest,2022/11/30 14:33:00+00,2022,11,30,9,Wednesday,35.818076884,-78.6933032049999,RPD,2023/01/28 04:06:51.310+00
-8752830.3356284,4270013.14213293,710653,a4b2ff45-5c03-45b6-9580-2ab8165f7a5f,P22064447,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,200 BLOCK HAYWOOD ST,RALEIGH,RALEIGH,Downtown,2022/11/30 14:57:00+00,2022,11,30,9,Wednesday,35.7772405100001,-78.628012698,RPD,2023/01/28 04:06:59.653+00
-8751559.95837871,4277740.06008472,710656,b070ebaa-5457-4f3c-8b5b-a2703b4eb9f7,P22064455,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,3800 BLOCK WAKE FOREST RD,RALEIGH,RALEIGH,North,2022/11/30 14:41:00+00,2022,11,30,9,Wednesday,35.833534318,-78.6166007049999,RPD,2023/06/26 23:22:38.057+00
-8749668.6731807,4281651.55544093,710662,cf775a7b-0037-407d-9dd2-96eb10485dcc,P22064472,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,5600 BLOCK ATLANTIC AV,RALEIGH,RALEIGH,Northeast,2022/11/30 15:30:00+00,2022,11,30,10,Wednesday,35.862015973,-78.599611001,RPD,2023/01/28 04:08:35.390+00
-8745131.72588386,4268970.57063722,710664,b6491df1-7b8f-486d-bede-8b38b7027264,P22064474,LARCENY,35H,Larceny/All Other,CRIMES AGAINST PROPERTY,400 BLOCK SOUTH ROGERS LA,RALEIGH,RALEIGH,Southeast,2022/11/30 15:32:00+00,2022,11,30,10,Wednesday,35.7696418890001,-78.55885491,RPD,2023/01/28 04:09:53.777+00
-8752414.27023732,4282104.63809498,710665,60e2b47f-b9a8-476f-acd5-6c0debac572c,P22064475,LARCENY,35D,Larceny/Theft from Building,CRIMES AGAINST PROPERTY,900 BLOCK RIDGEFIELD DRIVE,RALEIGH,Raleigh,North,2022/11/30 02:24:00+00,2022,11,29,21,Tuesday,35.865314445,-78.6242751189999,RPD,2023/01/28 04:09:55.270+00
